"request_timestamp","elb_name","request_ip","request_port","backend_ip","backend_port","request_processing_time","backend_processing_time","client_response_time","elb_response_code","backend_response_code","received_bytes","sent_bytes","request_verb","url","protocol","user_agent","ssl_cipher","ssl_protocol"
"2015-01-04T00:10:53.417974Z","elb_demo_008","245.75.81.52","7703","172.33.235.149","80","0.001063","1.66E-4","0.0012","200","200","0","2214","GET","https://www.example.com/jobs/546","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:10:54.955898Z","elb_demo_001","247.190.79.234","5938","172.41.104.185","8888","0.001411","0.001302","5.19E-4","200","200","0","760","GET","http://www.example.com/images/570","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","-","-"
"2015-01-04T00:10:55.920379Z","elb_demo_001","252.78.65.170","31067","172.44.107.139","8888","0.001463","6.1E-4","2.73E-4","200","200","0","2519","GET","https://www.example.com/images/767","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:10:56.126248Z","elb_demo_005","249.144.92.233","13637","172.45.126.135","8888","0.00172","0.001264","0.001705","200","200","0","74","GET","http://www.example.com/jobs/99","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","-","-"
"2015-01-04T00:10:56.700820Z","elb_demo_008","244.38.160.134","12640","172.35.43.241","80","0.001185","5.55E-4","4.86E-4","200","200","0","4553","GET","http://www.example.com/articles/72","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50""","-","-"
"2015-01-04T00:10:57.235270Z","elb_demo_001","242.80.182.43","28465","172.43.216.181","8888","0.001086","0.001174","0.00198","200","200","0","1439","GET","https://www.example.com/articles/118","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:10:57.347684Z","elb_demo_001","244.84.216.60","29595","172.34.60.215","443","0.00144","3.34E-4","8.59E-4","200","200","0","2767","GET","http://www.example.com/images/427","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","-","-"
"2015-01-04T00:10:58.115393Z","elb_demo_003","245.161.182.168","14484","172.42.96.75","8888","0.001392","0.001612","6.74E-4","200","200","0","1897","GET","http://www.example.com/jobs/913","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","-","-"
"2015-01-04T00:10:58.614178Z","elb_demo_009","247.237.101.71","23966","172.46.91.227","443","7.17E-4","1.85E-4","7.74E-4","500","500","0","264","GET","http://www.example.com/images/496","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","-","-"
"2015-01-04T00:10:58.981398Z","elb_demo_006","242.214.69.122","3281","172.36.119.122","80","0.001042","8.18E-4","6.31E-4","500","500","0","2631","GET","https://www.example.com/images/609","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:10:59.906428Z","elb_demo_006","253.217.178.161","30255","172.50.174.114","80","0.001766","6.34E-4","1.48E-4","200","200","0","4999","GET","http://www.example.com/jobs/289","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","-","-"
"2015-01-04T00:11:00.450858Z","elb_demo_007","243.157.178.149","18377","172.50.186.177","8888","0.001038","0.001122","5.39E-4","200","200","0","4905","GET","https://www.example.com/images/274","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:01.548085Z","elb_demo_003","248.206.165.43","18158","172.44.211.185","80","9.29E-4","0.001677","0.001881","200","200","0","4235","GET","http://www.example.com/articles/279","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","-","-"
"2015-01-04T00:11:01.776312Z","elb_demo_007","241.193.53.231","22931","172.36.247.65","8888","0.001926","0.001654","4.71E-4","200","200","0","4153","GET","https://www.example.com/jobs/890","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:01.950133Z","elb_demo_005","248.114.105.141","4041","172.39.75.88","8888","0.001535","0.00176","0.001429","200","200","0","2748","GET","http://www.example.com/articles/794","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","-","-"
"2015-01-04T00:11:02.277235Z","elb_demo_001","248.210.186.163","32080","172.47.108.239","80","0.001976","0.001193","0.001249","200","200","0","3352","GET","http://www.example.com/images/34","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","-","-"
"2015-01-04T00:11:03.254055Z","elb_demo_007","244.200.95.57","4845","172.39.52.124","80","7.51E-4","4.05E-4","0.001009","301","301","0","4581","GET","http://www.example.com/jobs/766","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","-","-"
"2015-01-04T00:11:03.601504Z","elb_demo_002","253.150.140.149","20767","172.42.73.178","443","0.001582","8.25E-4","0.001913","200","200","0","2967","GET","https://www.example.com/images/682","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:03.742767Z","elb_demo_003","240.30.205.124","17666","172.32.65.44","8888","6.0E-4","4.97E-4","1.3E-4","200","200","0","2551","GET","https://www.example.com/articles/10","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:03.795500Z","elb_demo_007","248.186.152.205","31967","172.48.144.84","8888","1.25E-4","0.001987","6.9E-4","200","200","0","3810","GET","https://www.example.com/articles/790","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:04.178803Z","elb_demo_007","240.176.100.129","24215","172.32.80.155","8888","7.85E-4","0.001216","2.12E-4","200","200","0","2476","GET","http://www.example.com/images/91","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","-","-"
"2015-01-04T00:11:04.346471Z","elb_demo_009","246.250.169.206","13650","172.36.159.240","80","0.001373","5.37E-4","5.11E-4","200","200","0","2848","GET","https://www.example.com/images/114","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:05.938060Z","elb_demo_001","253.104.131.115","28006","172.51.148.104","443","0.001891","9.6E-4","8.81E-4","200","200","0","3846","GET","http://www.example.com/articles/249","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9""","-","-"
"2015-01-04T00:11:06.571689Z","elb_demo_005","241.148.138.125","25147","172.33.146.159","443","0.001667","3.36E-4","0.001707","200","200","0","4917","GET","http://www.example.com/articles/192","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","-","-"
"2015-01-04T00:11:06.977271Z","elb_demo_001","244.144.190.100","7234","172.47.242.72","8888","1.66E-4","0.001451","0.001002","200","200","0","3150","GET","http://www.example.com/articles/12","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","-","-"
"2015-01-04T00:11:07.024663Z","elb_demo_002","250.106.30.82","14146","172.38.68.55","8888","0.00153","8.82E-4","0.001235","200","200","0","3331","GET","https://www.example.com/images/140","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:07.207504Z","elb_demo_005","248.211.96.47","27576","172.37.30.247","8888","1.98E-4","3.39E-4","7.88E-4","200","200","0","4534","GET","https://www.example.com/images/439","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:08.139979Z","elb_demo_005","252.114.45.158","32568","172.44.96.131","8888","7.27E-4","0.001478","6.46E-4","200","200","0","1728","GET","https://www.example.com/jobs/469","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:08.517670Z","elb_demo_001","247.74.154.49","30074","172.31.38.225","443","0.001927","9.53E-4","0.001657","200","200","0","855","GET","https://www.example.com/articles/256","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:09.130652Z","elb_demo_002","250.154.57.116","29031","172.52.158.134","80","6.63E-4","0.001223","0.001771","500","500","0","3128","GET","http://www.example.com/images/928","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","-","-"
"2015-01-04T00:11:10.214360Z","elb_demo_009","242.81.154.67","2363","172.53.66.32","80","9.86E-4","9.66E-4","4.83E-4","200","200","0","4359","GET","http://www.example.com/images/440","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","-","-"
"2015-01-04T00:11:10.986098Z","elb_demo_002","240.170.129.184","16746","172.44.109.117","8888","0.001198","0.001033","0.001479","200","200","0","3481","GET","https://www.example.com/images/240","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:11.039187Z","elb_demo_008","243.229.63.149","20683","172.39.120.47","443","2.52E-4","5.87E-4","0.001643","200","200","0","2594","GET","http://www.example.com/articles/94","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","-","-"
"2015-01-04T00:11:11.253820Z","elb_demo_003","243.120.45.96","8074","172.36.93.178","443","0.00103","0.001203","0.001102","200","200","0","776","GET","https://www.example.com/jobs/595","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:11.264478Z","elb_demo_002","240.214.128.172","23656","172.40.63.84","443","0.001725","9.71E-4","0.001031","200","200","0","1107","GET","http://www.example.com/images/869","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50""","-","-"
"2015-01-04T00:11:11.276339Z","elb_demo_005","252.196.193.149","10720","172.53.133.69","80","0.001088","0.001271","0.001773","200","200","0","2453","GET","https://www.example.com/jobs/238","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:12.983031Z","elb_demo_008","249.224.52.79","19095","172.50.109.77","8888","3.88E-4","0.001507","0.001923","200","200","0","4435","GET","https://www.example.com/images/939","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:13.010164Z","elb_demo_006","250.129.161.74","16229","172.48.167.215","443","0.001765","0.001639","0.001923","200","200","0","4651","GET","http://www.example.com/jobs/242","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50""","-","-"
"2015-01-04T00:11:13.626304Z","elb_demo_007","242.243.35.107","4604","172.46.112.91","443","0.001911","7.28E-4","0.001653","200","200","0","279","GET","https://www.example.com/images/450","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:14.149993Z","elb_demo_005","243.143.149.204","21767","172.46.92.64","8888","0.001561","6.56E-4","7.75E-4","404","404","0","3795","GET","http://www.example.com/images/587","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","-","-"
"2015-01-04T00:11:15.032779Z","elb_demo_007","247.138.242.63","1766","172.50.47.103","80","5.18E-4","6.59E-4","0.001635","200","200","0","2685","GET","http://www.example.com/jobs/194","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","-","-"
"2015-01-04T00:11:15.071336Z","elb_demo_008","249.224.118.89","15645","172.49.74.132","443","0.001944","0.001399","0.001062","404","404","0","1627","GET","http://www.example.com/images/116","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50""","-","-"
"2015-01-04T00:11:15.145877Z","elb_demo_006","240.171.216.241","32367","172.35.236.80","8888","0.001173","1.95E-4","0.001496","200","200","0","1793","GET","https://www.example.com/jobs/490","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:15.413062Z","elb_demo_007","240.239.134.241","31384","172.50.115.143","8888","0.001237","6.85E-4","0.001906","200","200","0","920","GET","http://www.example.com/images/604","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50""","-","-"
"2015-01-04T00:11:16.320398Z","elb_demo_009","240.193.186.86","21324","172.44.103.125","8888","9.39E-4","8.03E-4","2.23E-4","200","200","0","117","GET","http://www.example.com/articles/290","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9""","-","-"
"2015-01-04T00:11:16.610708Z","elb_demo_008","249.185.180.109","24262","172.50.42.50","80","0.001208","5.74E-4","1.91E-4","200","200","0","665","GET","https://www.example.com/jobs/766","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:17.941130Z","elb_demo_002","240.83.250.208","25481","172.40.58.92","80","0.001305","0.001948","1.62E-4","200","200","0","3571","GET","https://www.example.com/articles/248","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:18.597793Z","elb_demo_001","244.227.169.104","23563","172.52.248.107","80","0.001415","0.001898","5.86E-4","200","200","0","176","GET","http://www.example.com/images/844","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","-","-"
"2015-01-04T00:11:19.454147Z","elb_demo_005","249.48.153.85","1315","172.42.238.126","443","3.8E-4","0.001067","0.001408","200","200","0","42","GET","http://www.example.com/jobs/246","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","-","-"
"2015-01-04T00:11:19.641769Z","elb_demo_003","240.101.200.185","31727","172.50.250.154","80","2.1E-4","0.001844","3.59E-4","200","200","0","2769","GET","https://www.example.com/jobs/138","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:20.371321Z","elb_demo_002","250.89.118.133","9786","172.41.34.40","80","0.001585","0.001647","5.9E-4","200","200","0","1147","GET","http://www.example.com/articles/61","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9""","-","-"
"2015-01-04T00:11:22.219193Z","elb_demo_008","250.121.108.80","3215","172.30.119.210","80","0.001217","0.001775","2.73E-4","301","301","0","102","GET","https://www.example.com/articles/538","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:22.400449Z","elb_demo_002","249.173.237.122","31149","172.48.70.156","8888","3.24E-4","7.88E-4","0.001444","200","200","0","1269","GET","http://www.example.com/articles/973","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","-","-"
"2015-01-04T00:11:22.616000Z","elb_demo_002","241.35.176.174","9644","172.38.97.119","8888","6.67E-4","7.8E-4","0.001687","500","500","0","3202","GET","http://www.example.com/jobs/958","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","-","-"
"2015-01-04T00:11:23.373519Z","elb_demo_008","253.117.205.161","7750","172.47.63.119","8888","4.45E-4","3.33E-4","0.001818","200","200","0","128","GET","http://www.example.com/articles/144","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","-","-"
"2015-01-04T00:11:23.471856Z","elb_demo_006","246.244.248.196","15797","172.46.49.43","8888","9.84E-4","0.001085","0.001407","200","200","0","3138","GET","https://www.example.com/articles/582","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:23.788084Z","elb_demo_003","253.205.201.138","15060","172.50.234.76","8888","0.001109","0.001572","3.07E-4","200","200","0","382","GET","https://www.example.com/images/276","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:23.938181Z","elb_demo_004","247.67.42.31","28627","172.42.175.112","8888","9.74E-4","0.001097","0.001847","200","200","0","1887","GET","https://www.example.com/articles/983","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:24.063733Z","elb_demo_001","253.51.67.57","21487","172.51.229.53","443","0.001711","0.001438","0.001975","200","200","0","4559","GET","http://www.example.com/images/755","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50""","-","-"
"2015-01-04T00:11:24.407967Z","elb_demo_007","249.173.148.43","22843","172.33.240.200","8888","6.22E-4","0.001409","7.63E-4","200","200","0","2014","GET","http://www.example.com/articles/221","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","-","-"
"2015-01-04T00:11:25.232342Z","elb_demo_008","253.210.138.233","17250","172.42.104.67","80","0.001095","5.92E-4","0.00199","200","200","0","4980","GET","http://www.example.com/articles/295","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","-","-"
"2015-01-04T00:11:25.359678Z","elb_demo_008","245.143.99.122","32520","172.40.139.178","443","0.001099","1.27E-4","0.001073","404","404","0","3424","GET","http://www.example.com/articles/179","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","-","-"
"2015-01-04T00:11:25.854017Z","elb_demo_003","242.176.175.121","12890","172.46.215.60","80","0.001385","0.001758","0.001375","200","200","0","2907","GET","https://www.example.com/images/17","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:25.995133Z","elb_demo_004","240.187.229.227","29569","172.44.192.121","443","8.99E-4","0.001578","0.001506","200","200","0","4348","GET","http://www.example.com/jobs/803","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","-","-"
"2015-01-04T00:11:26.107047Z","elb_demo_005","248.150.237.30","32151","172.49.52.218","8888","0.001782","0.001868","3.34E-4","200","200","0","3639","GET","https://www.example.com/jobs/162","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:27.276679Z","elb_demo_008","247.141.198.122","28916","172.30.143.181","443","1.48E-4","5.28E-4","0.001063","200","200","0","3006","GET","https://www.example.com/images/616","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:27.743674Z","elb_demo_007","240.98.163.62","8439","172.43.206.199","80","1.17E-4","0.001313","0.001665","200","200","0","4144","GET","http://www.example.com/jobs/74","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","-","-"
"2015-01-04T00:11:27.794523Z","elb_demo_005","253.42.137.221","2910","172.51.131.186","8888","0.00181","0.001929","0.001755","404","404","0","3079","GET","http://www.example.com/images/921","HTTP/1.1","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36""","-","-"
"2015-01-04T00:11:28.263671Z","elb_demo_006","242.209.228.97","26254","172.44.108.201","8888","0.001122","3.33E-4","4.7E-4","200","200","0","4664","GET","http://www.example.com/jobs/689","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","-","-"
"2015-01-04T00:11:28.379163Z","elb_demo_008","244.38.65.238","13637","172.31.235.150","80","5.13E-4","0.001968","0.001816","302","302","0","452","GET","https://www.example.com/articles/818","HTTP/1.1","""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:28.598873Z","elb_demo_007","248.124.141.234","2618","172.37.101.238","443","0.00103","5.74E-4","2.89E-4","200","200","0","4293","GET","http://www.example.com/articles/9","HTTP/1.1","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9""","-","-"
"2015-01-04T00:11:28.817147Z","elb_demo_003","244.203.93.150","24778","172.32.57.107","80","4.31E-4","6.79E-4","3.26E-4","200","200","0","1193","GET","https://www.example.com/images/722","HTTP/1.1","""Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36""","DHE-RSA-AES128-SHA","TLSv1.2"
"2015-01-04T00:11:29.112769Z","elb_demo_007","240.124.215.45","15531","172.35.160.159","443","9.19E-4","0.001273","0.001548","200","200","0","864","GET","https://www.example.com/articles/255","HTTP/1.1","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246""","DHE-RSA-AES128-SHA","TLSv1.2"
